time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.157,0.00510929,-0.0809612,0.0203114,-0.0128269,0.0082602,-0.0343874,-0.00157622,0.00266249,-0.00616554,0.0026854,-0.00136033,-0.00300858
0.158,0.0136889,-0.0567846,0.0204267,-0.00585184,-0.0309573,-0.0496029,1.40E-05,0.00695306,-0.00468695,0.00140686,0.00421857,-0.00600909
0.159,0.00870573,0.00642596,-0.00219343,-0.0050665,-0.0104084,-0.0156774,0.00132128,0.00511723,-0.00295296,-0.000463333,0.0139164,-0.00450942
0.16,0.00915559,0.044322,-0.020103,-0.00497542,0.00705606,0.0237611,0.00111949,0.000809634,-0.00158724,0.000735964,0.0250387,-0.00369914
0.161,0.0123611,0.0496254,-0.0244715,0.00022492,-0.0407981,0.0101381,0.0015391,-0.00506368,0.00397608,0.00591881,0.0232865,-0.00968074
0.162,0.0183859,0.0730255,-0.029349,-0.00166572,-0.0510945,0.0176298,-0.00414014,-0.0137329,-0.0082472,0.00470649,0.00503212,-0.0139048
0.163,0.0202674,0.0400607,-0.0399226,-0.00209426,-0.0094444,0.0132865,-0.00829465,-0.0148282,-0.0172097,0.00014639,-0.00497913,-0.00049308
0.164,0.0217153,0.0535496,-0.0415264,-0.00288289,0.0347737,-0.00166867,0.000668121,-0.00896091,-0.00643797,0.000166973,-0.00214819,0.00127001
0.165,0.02887,0.0639975,-0.00848943,-0.00585263,0.107257,-0.00221333,0.00229878,-0.00589113,-0.00095803,0.000793791,-0.000492083,-0.00432775
0.166,0.0237507,-0.00924542,0.00430697,-0.00183623,0.133888,0.010122,0.000257963,0.000495181,-0.000766994,0.00140902,0.0116079,0.00195599
0.167,0.0130831,-0.0249817,0.00302544,0.000329734,0.0209704,0.000541162,-0.0030146,0.00837993,-0.00250323,0.00230991,0.0265422,0.0143388
0.168,0.00876973,-0.0116989,-0.00250791,-0.00330712,-0.0456871,-0.00227634,-0.00752038,0.0138082,-0.00249903,0.000436057,0.0186895,0.0142183
0.169,0.00683581,-0.0320584,0.0362892,-0.000523787,-0.0481442,-0.000475144,-0.00257795,0.0112953,0.00596591,0.000966128,0.0030078,0.0144207
