Time,GRW1.F,,,GRW1.M,,,GRW1,,,GRW1.DA,,,GRW2.F,,,GRW2.M,,,GRW2,,,GRW2.DA,,,GRW3.F,,,GRW3.M,,,GRW3,,,GRW3.DA,,
14.84,-0.529191,-1.38254,2.04436,-811.699,-190.365,-1850.81,14.016,-322.669,-1.56505,124.069,104.513,249.055,1.70586,-1.79872,4.12551,-255.743,-91.7077,80.5892,-187.471,286.49,-7.57538,113.557,67.5353,313.482,-0.222454,-5.63263,1.41144,-178.596,43.4005,359.341,213.433,287.204,0.62162,165.932,98.9566,267.738
14.85,-0.504598,-1.29312,2.38931,-623.317,-88.6199,-1959.64,14.016,-322.669,-1.56505,118.423,101.925,248.683,1.5491,-1.72079,4.12617,-251.226,-118.21,125.912,-187.471,286.49,-7.57538,112.638,69.4222,311.994,-0.217808,-5.01162,1.01953,-105.036,-154.618,328.558,213.433,287.204,0.62162,168.501,102.059,267.511
14.86,-0.482614,-1.3126,2.38967,-851.948,-149.11,-1956.02,14.016,-322.669,-1.56505,118.779,101.418,249.813,1.661,-2.38726,2.29778,-525.866,-116.727,78.8021,-187.471,286.49,-7.57538,136.094,54.138,304.829,-0.30273,-5.09437,1.17508,-109.324,72.7728,382.977,213.433,287.204,0.62162,167.011,104.447,266.599
14.87,-0.391145,-1.09067,2.30685,-757.355,-254.804,-1861.93,14.016,-322.669,-1.56505,115.305,99.6234,250.271,1.46025,-1.7603,1.58335,-125.821,-183.502,159.974,-187.471,286.49,-7.57538,138.029,47.3161,309.677,0.564478,-4.8865,1.49899,-36.8039,18.9062,290.692,213.433,287.204,0.62162,162.946,69.3651,276.589
14.88,-0.575921,-1.33606,1.86712,-749.732,-212.121,-1869.34,14.016,-322.669,-1.56505,125.586,107.143,246.681,1.07764,-1.84005,3.57184,-337.776,37.9863,79.395,-187.471,286.49,-7.57538,117.255,73.2111,300.356,0.688165,-5.30061,1.57923,-71.3245,-46.4972,408.95,213.433,287.204,0.62162,163.409,66.4543,277.397
14.89,-0.391787,-1.24744,2.12734,-652.813,-130.641,-1932.27,14.016,-322.669,-1.56505,120.387,100.435,252.564,1.73885,-1.36711,3.01272,-359.047,-111.652,196.281,-187.471,286.49,-7.57538,114.408,60.0078,321.825,0.10497,-4.59654,1.72773,-42.4362,-90.9106,465.341,213.433,287.204,0.62162,159.4,86.5232,271.308
14.9,-0.622356,-1.17692,1.60388,-745.784,-211.463,-1852.7,14.016,-322.669,-1.56505,126.271,111.208,242.13,2.32823,-1.91431,3.16919,-357.302,-143.337,78.896,-187.471,286.49,-7.57538,121.134,53.6972,320.572,0.470607,-4.92716,2.3589,133.14,-20.531,333.897,213.433,287.204,0.62162,154.417,78.7175,275.456
14.91,-0.506972,-1.33582,2.12777,-733.124,-234.449,-1922.11,14.016,-322.669,-1.56505,122.121,103.402,249.217,1.47095,-2.15254,3.8086,-274.53,-131.547,114.675,-187.471,286.49,-7.57538,119.474,68.8825,304.347,-0.0881904,-5.38475,0.630131,-136.631,3.73987,344.126,213.433,287.204,0.62162,173.326,97.9671,269.062
14.92,-0.595899,-1.29309,2.56521,-625.059,-193.455,-1951.37,14.016,-322.669,-1.56505,116.752,103.078,245.258,1.61962,-1.91668,2.139,-436.517,-149.284,135.837,-187.471,286.49,-7.57538,131.862,52.8675,310.198,0.143756,-5.13482,1.96356,-236.249,-15.3411,381.933,213.433,287.204,0.62162,159.073,85.8127,271.604
14.93,-0.596835,-1.3157,2.3937,-719.284,-275.785,-1879.51,14.016,-322.669,-1.56505,118.795,104,245.6,2.16901,-1.60103,2.77248,-228.65,-230.619,113.9,-187.471,286.49,-7.57538,120.005,51.9627,323.568,-0.0193312,-4.928,1.72647,-180.326,-51.409,363.15,213.433,287.204,0.62162,160.693,90.6415,269.775
14.94,-0.416016,-1.24398,2.12678,-820.778,-254.995,-1938.49,14.016,-322.669,-1.56505,120.324,101.068,251.509,1.42911,-1.64274,3.57035,-199.517,-172.894,32.0136,-187.471,286.49,-7.57538,114.707,68.1851,311.022,-0.0983001,-5.01119,1.41243,-308.882,72.5322,344.806,213.433,287.204,0.62162,164.259,93.9812,268.876
14.95,-0.572943,-1.29485,2.57056,-718.946,-275.697,-1862.36,14.016,-322.669,-1.56505,116.735,102.565,246.132,0.881887,-1.80148,3.57266,-462.784,-179.165,-85.0584,-187.471,286.49,-7.57538,116.759,76.1341,296.083,-0.06175,-5.05223,1.80432,-201.452,-58.2679,383.229,213.433,287.204,0.62162,160.347,91.9601,269.3
14.96,-0.456309,-1.27519,2.57125,-699.801,-2.38855,-1862.79,14.016,-322.669,-1.56505,116.379,100.063,250.311,1.94214,-1.95483,4.36294,-311.018,-270.672,147.67,-187.471,286.49,-7.57538,114.135,66.004,314.813,-0.00455469,-4.72197,0.552294,-282.077,94.9656,425.19,213.433,287.204,0.62162,173.329,90.4725,269.945
14.97,-0.460303,-1.29211,2.13172,-853.987,-190.187,-1859.37,14.016,-322.669,-1.56505,121.222,102.185,250.392,1.23299,-1.99643,3.17381,-106.858,-118.309,184.033,-187.471,286.49,-7.57538,122.171,68.7693,301.699,-0.062763,-5.01073,1.88255,35.376,-66.7765,363.453,213.433,287.204,0.62162,159.409,91.9095,269.282
14.98,-0.370272,-1.10922,2.38659,-649.537,-363.346,-1994.28,14.016,-322.669,-1.56505,114.928,98.819,251.54,1.63053,-2.26969,4.44373,-312.646,-175.095,86.684,-187.471,286.49,-7.57538,117.056,69.8505,305.693,0.149771,-5.25954,1.49409,-22.2389,-32.4557,378.474,213.433,287.204,0.62162,164.142,84.2756,271.631
14.99,-0.666156,-1.29201,1.95684,-779.871,-189.678,-1834.82,14.016,-322.669,-1.56505,123.435,108.8,242.725,1.54725,-2.26996,3.25196,-360.073,-232.224,102.535,-187.471,286.49,-7.57538,124.916,64.5554,304.279,-0.638741,-4.84569,1.4837,-98.2887,35.0181,337.581,213.433,287.204,0.62162,162.976,113.292,262.491
15,-0.299108,-1.31642,2.12982,-774.813,18.2562,-1903.74,14.016,-322.669,-1.56505,121.72,97.9942,257.199,1.47258,-1.83873,4.44439,-257.537,-148.975,111.828,-187.471,286.49,-7.57538,112.476,71.6682,308.69,0.230745,-5.21792,1.65163,-113.778,-122.131,330.529,213.433,287.204,0.62162,162.436,82.0468,272.532
15.01,-0.574965,-1.11186,1.78072,-713.052,-148.588,-1836.33,14.016,-322.669,-1.56505,121.98,107.894,242.656,1.62694,-1.79898,3.96689,-478.24,-140.681,49.6441,-187.471,286.49,-7.57538,114.394,67.7,312.125,-0.437098,-5.13513,1.9562,-78.9727,26.301,323.347,213.433,287.204,0.62162,159.146,102.595,265.135
15.02,-0.484306,-1.13448,1.9533,-591.681,-256.76,-1890.04,14.016,-322.669,-1.56505,120.148,103.925,246.883,1.6606,-1.36737,3.01305,-423.12,-107.64,82.6131,-187.471,286.49,-7.57538,114.409,61.1393,320.531,-0.0526115,-5.46714,1.10033,-109.081,-32.4061,367.777,213.433,287.204,0.62162,168.621,92.7375,269.449
15.03,-0.415439,-1.24827,2.04178,-609.581,-235.985,-1888.93,14.016,-322.669,-1.56505,121.44,101.501,251.592,1.27673,-2.27087,4.04785,-360.145,-164.981,139.026,-187.471,286.49,-7.57538,119.293,72.4943,299.346,-0.110331,-4.76176,2.35138,14.8132,141.562,330.616,213.433,287.204,0.62162,153.72,92.6865,268.673
15.04,-0.52818,-1.29212,2.21676,-761.635,-128.257,-1904.96,14.016,-322.669,-1.56505,120.237,103.402,247.767,1.70111,-1.68105,3.09236,-359.769,-275.643,144.145,-187.471,286.49,-7.57538,118.529,61.1848,315.34,-0.142787,-4.96957,1.64666,-135.253,-3.09918,373.272,213.433,287.204,0.62162,161.667,94.9559,268.354
15.05,-0.597889,-1.08688,2.30297,-757.942,-338.642,-1915.12,14.016,-322.669,-1.56505,115.265,104.554,241.185,1.1989,-1.99655,4.36607,-536.78,-56.4409,53.9839,-187.471,286.49,-7.57538,114.574,74.6454,300.984,0.0687552,-5.2183,1.33647,-333.64,-29.1259,380.711,213.433,287.204,0.62162,165.635,87.055,270.755
15.06,-0.478051,-1.29723,3.00922,-806.707,-64.5501,-1888.05,14.016,-322.669,-1.56505,113.32,99.0267,249.77,2.13045,-2.07187,2.53423,-460.59,-168.089,190.715,-187.471,286.49,-7.57538,129.268,49.9472,315.799,-0.861028,-4.92756,2.65513,-86.433,121.247,359.288,213.433,287.204,0.62162,151.683,107.967,260.088
15.07,-0.549146,-1.27291,2.48184,-685.72,-107.706,-1880.53,14.016,-322.669,-1.56505,117.153,102.477,246.664,1.9737,-1.79781,2.69383,-382.693,-141.892,90.5599,-187.471,286.49,-7.57538,123.718,53.7707,317.67,0.0786551,-5.17761,0.553775,-49.9037,22.6604,363.104,213.433,287.204,0.62162,173.895,81.9161,270.87
15.08,-0.532563,-1.30947,1.77648,-825.041,-359.499,-1911.49,14.016,-322.669,-1.56505,126.394,106.688,247.868,1.93962,-1.6018,4.04505,-482.77,-253.763,143.054,-187.471,286.49,-7.57538,111.603,64.3821,320.449,-0.00936836,-5.01158,0.943893,-121.305,-16.9319,371.35,213.433,287.204,0.62162,169.334,90.5687,269.893
15.09,-0.367903,-1.20313,2.39483,-850.879,-211.824,-1868.73,14.016,-322.669,-1.56505,116.674,98.7337,252.997,1.85123,-1.87667,1.42275,-69.1353,-12.1119,168.292,-187.471,286.49,-7.57538,142.833,37.544,314.609,-0.0195409,-4.51375,1.72608,-379.951,137.74,185.641,213.433,287.204,0.62162,159.073,90.6486,269.752
15.1,-0.599195,-1.15472,1.95253,-669.157,-318.539,-1897.92,14.016,-322.669,-1.56505,120.6,107.06,242.575,1.58705,-2.26983,3.41074,-233.356,-216.427,10.0692,-187.471,286.49,-7.57538,123.644,65.0471,304.961,0.398646,-5.13513,1.49712,-174.355,8.72653,438.344,213.433,287.204,0.62162,163.746,75.0896,274.439
15.11,-0.480133,-1.22909,3.09565,-655.824,-361.742,-1898.97,14.016,-322.669,-1.56505,111.655,98.8163,248.662,2.01362,-2.03304,2.69367,-585.944,-127.201,149.412,-187.471,286.49,-7.57538,127.044,53.2205,314.725,0.102266,-5.13485,1.96303,-235.793,-65.2893,347.973,213.433,287.204,0.62162,159.078,87.0178,271.141
15.12,-0.276016,-1.25047,2.30624,-698.391,-88.0106,-1887.77,14.016,-322.669,-1.56505,118.467,96.8248,257.553,2.09724,-1.83663,4.12386,-288.99,-130.432,206.446,-187.471,286.49,-7.57538,114.007,63.0438,318.79,0.114276,-5.34285,1.02405,36.6777,-82.3238,398.311,213.433,287.204,0.62162,169.15,83.6326,271.225
15.13,-0.419513,-1.33523,1.08059,-735.903,-254.433,-1797.51,14.016,-322.669,-1.56505,141.017,111.218,252.558,2.25117,-2.2676,3.16952,-471.945,-191.949,-9.18152,-187.471,286.49,-7.57538,125.581,54.6155,314.792,-0.126215,-4.39085,0.31561,-94.7769,-11.7224,337.336,213.433,287.204,0.62162,175.889,111.797,268.353
15.14,-0.620374,-1.08654,2.30305,-803.129,-295.761,-1914.66,14.016,-322.669,-1.56505,115.257,105.076,240.275,1.5064,-1.95629,3.09318,-184.932,-19.7111,92.3594,-187.471,286.49,-7.57538,122.311,64.0336,307.597,-0.0934235,-4.84585,1.02095,-36.7186,-4.74599,422.206,213.433,287.204,0.62162,168.103,95.2284,268.896
15.15,-0.986163,-1.12995,2.2125,-669.189,-295.836,-1943.97,14.016,-322.669,-1.56505,117.054,114.024,228.887,1.6657,-2.19111,3.56936,-292.782,-150.914,42.646,-187.471,286.49,-7.57538,121.544,64.9831,307.242,0.396641,-5.09356,1.65362,-109.26,8.70517,380.593,213.433,287.204,0.62162,162.014,76.5117,274.453
15.16,-0.687839,-0.956742,2.48733,-744.901,-504.987,-1759.22,14.016,-322.669,-1.56505,111.039,105.458,234.286,1.35015,-2.2314,2.93489,-422.299,-29.5397,82.6088,-187.471,286.49,-7.57538,127.246,65.2959,301.177,-0.000334697,-5.21937,0.239701,-51.7029,26.1492,367.635,213.433,287.204,0.62162,177.371,90.08,269.996
15.17,-0.686728,-1.33773,2.83098,-795.574,-295.889,-1914.33,14.016,-322.669,-1.56505,115.292,103.635,242.826,1.7799,-1.64156,3.25097,-452.883,-280.18,173.133,-187.471,286.49,-7.57538,116.791,61.2994,317.315,-0.0133787,-4.92844,1.25688,-22.9062,17.4829,292.166,213.433,287.204,0.62162,165.693,90.6099,269.844
15.18,-0.639126,-1.18736,2.74934,-535.143,-234.641,-1805.19,14.016,-322.669,-1.56505,113.358,103.087,241.708,1.8148,-1.68066,2.21765,-185.202,-237.685,108.084,-187.471,286.49,-7.57538,127.157,50.7051,317.198,0.18208,-4.76176,2.19853,-173.755,26.0054,390.652,213.433,287.204,0.62162,155.217,85.2656,272.19
15.19,-0.278378,-1.18043,2.21664,-652.592,-299.584,-1905.81,14.016,-322.669,-1.56505,118.037,97.158,256.731,2.29163,-2.26747,3.48724,-249.421,-105.894,57.6705,-187.471,286.49,-7.57538,123.033,56.6892,315.304,-0.467822,-4.84597,1.09448,-113.659,-66.6862,319.252,213.433,287.204,0.62162,167.273,113.144,264.486
15.2,-0.317856,-1.32471,2.92692,-702.791,-86.8366,-1801.08,14.016,-322.669,-1.56505,114.351,96.1979,256.507,1.90312,-2.38645,4.04521,-493.933,-164.265,74.866,-187.471,286.49,-7.57538,120.538,64.8047,308.571,-0.390565,-5.30117,1.56555,-227.615,-104.602,390.425,213.433,287.204,0.62162,163.547,104.008,265.786
15.21,-0.275004,-1.38633,2.83128,-717.27,-172.889,-1931.05,14.016,-322.669,-1.56505,116.089,95.5478,258.78,1.97283,-1.83704,2.45541,-432.768,-28.4109,116.146,-187.471,286.49,-7.57538,126.802,51.2195,317.041,0.277894,-4.63839,1.18202,65.8294,-3.15241,428.877,213.433,287.204,0.62162,165.703,76.77,273.429
15.22,-0.272706,-1.07361,3.27173,-664.271,-257.12,-1899.45,14.016,-322.669,-1.56505,108.167,94.7647,255.748,1.93471,-1.83717,2.694,-384.888,-34.88,157.263,-187.471,286.49,-7.57538,124.292,54.3158,316.481,-0.105287,-4.92783,1.96021,-196.518,-4.8444,403.582,213.433,287.204,0.62162,158.308,93.0745,268.776
15.23,-0.410397,-1.15915,3.17818,-724.813,-151.402,-1994.82,14.016,-322.669,-1.56505,110.038,97.3579,250.503,2.17916,-2.22862,4.67984,-135.82,-195.339,38.0315,-187.471,286.49,-7.57538,115.465,65.0311,314.357,-0.177395,-4.84582,1.09816,-270.531,24.3738,340.447,213.433,287.204,0.62162,167.231,99.1762,267.903
15.24,-0.458635,-1.09173,2.57082,-758.349,-296.52,-1853.83,14.016,-322.669,-1.56505,113.009,100.115,247.213,1.58371,-2.07371,2.77496,-286.005,-129.182,159.844,-187.471,286.49,-7.57538,126.771,60.286,307.369,-0.0194151,-4.7623,1.72631,14.0116,103.697,395.405,213.433,287.204,0.62162,160.075,90.6444,269.766
15.25,-0.643638,-1.31555,1.78163,-689.225,-148.697,-1826.91,14.016,-322.669,-1.56505,126.442,109.863,243.93,1.82423,-1.99445,4.20449,-440.107,-264.766,197.208,-187.471,286.49,-7.57538,115.378,66.5451,312.448,-0.0766523,-5.00971,2.97826,-59.194,-66.7772,413.68,213.433,287.204,0.62162,149.269,91.4743,269.123
15.26,-0.416245,-1.22232,2.0403,-775.49,-276.313,-1912.87,14.016,-322.669,-1.56505,120.925,101.531,251.194,1.77894,-1.95537,2.77413,-406.574,-175.119,179.514,-187.471,286.49,-7.57538,125.178,57.3296,312.295,-0.226569,-5.34236,1.72423,-41.7034,146.824,397.104,213.433,287.204,0.62162,162.113,97.486,267.572
15.27,-0.323122,-1.15669,2.39254,-818.759,-276.103,-1904.12,14.016,-322.669,-1.56505,115.802,97.6915,254.392,2.40259,-1.95328,2.21518,-486.563,-113.027,107.01,-187.471,286.49,-7.57538,131.405,42.6759,320.889,-0.060653,-5.25943,1.72625,-194.465,-49.6572,380.382,213.433,287.204,0.62162,161.829,92.0123,269.339
15.28,-0.460691,-1.31464,2.04275,-778.179,-170.298,-1877.68,14.016,-322.669,-1.56505,122.764,102.709,250.688,2.32863,-2.03198,3.16919,-490.33,-196.237,152.369,-187.471,286.49,-7.57538,122.667,53.6926,318.892,0.103216,-5.05207,1.88469,32.6328,98.5167,435.845,213.433,287.204,0.62162,159.542,86.8653,271.17
15.29,-0.531447,-1.22244,1.95114,-594.733,-362.451,-1924.38,14.016,-322.669,-1.56505,122.068,105.236,246.503,1.34808,-2.11372,2.53753,-272.779,-107.718,46.5039,-187.471,286.49,-7.57538,129.794,62.0202,302.529,-0.0548473,-4.96989,1.25639,-87.9756,53.6832,346.475,213.433,287.204,0.62162,165.813,92.4996,269.368
15.3,-0.669066,-1.37825,1.42598,-719.898,-149.058,-1895.49,14.016,-322.669,-1.56505,134.025,115.136,244.106,1.47012,-1.60337,4.04703,-356.153,-158.047,90.2972,-187.471,286.49,-7.57538,111.613,70.036,312.517,0.265206,-5.05169,2.19986,2.88221,56.9772,314.427,213.433,287.204,0.62162,156.468,83.1258,273.005
15.31,-0.48522,-1.56384,1.86667,-573.665,-236.49,-1887.41,14.016,-322.669,-1.56505,129.955,104.571,252.762,1.47018,-1.72105,3.96755,-314.763,-96.7134,153.237,-187.471,286.49,-7.57538,113.45,69.6678,310.505,0.0104211,-5.25851,2.66649,-69.8432,15.8431,426.806,213.433,287.204,0.62162,153.111,89.7761,270.114
15.32,-0.571944,-1.34063,2.57205,-795.466,-169.13,-1843.7,14.016,-322.669,-1.56505,117.53,102.537,246.896,1.93872,-2.03329,3.48873,-172.471,-261.465,90.6197,-187.471,286.49,-7.57538,120.234,60.9387,313.636,-0.140551,-5.46682,1.4906,-92.7705,-3.13257,314.901,213.433,287.204,0.62162,164.748,95.3866,268.527
15.33,-0.438695,-1.08636,2.12336,-633.015,-236.486,-1986.03,14.016,-322.669,-1.56505,117.095,101.673,248.01,1.70314,-2.38712,3.01288,-350.878,-57.058,159.896,-187.471,286.49,-7.57538,128.39,60.5211,305.507,-0.0331575,-5.05126,2.8223,33.8459,69.2171,341.336,213.433,287.204,0.62162,150.807,90.6731,269.624
15.34,-0.597466,-1.34006,2.04526,-614.678,-234.32,-1827.9,14.016,-322.669,-1.56505,123.233,106.284,245.97,1.54388,-1.5639,3.01354,-400.85,-328.525,161.206,-187.471,286.49,-7.57538,117.427,62.8733,314.631,-0.632977,-4.47331,1.01376,-83.8531,69.5544,432.766,213.433,287.204,0.62162,167.231,121.98,261.946
15.35,-0.482584,-1.22625,2.0429,-669.099,-108.078,-1871.29,14.016,-322.669,-1.56505,120.974,103.291,248.518,2.17427,-2.07173,3.64669,-397.426,-152.505,104.512,-187.471,286.49,-7.57538,119.601,59.1953,316.383,-0.0234254,-4.67916,2.03929,-139.097,-51.3493,404.353,213.433,287.204,0.62162,156.451,90.6581,269.713
15.36,-0.575153,-1.33703,2.04234,-719.189,-212.636,-1878.8,14.016,-322.669,-1.56505,123.211,105.728,246.724,1.58487,-1.72067,3.33127,-410.647,-85.8883,40.0648,-187.471,286.49,-7.57538,117.317,64.557,312.648,0.0124052,-5.25865,2.50996,-194.834,-70.3344,410.334,213.433,287.204,0.62162,154.485,89.7168,270.135
15.37,-0.276311,-1.09011,2.82745,-678.758,-321.109,-1976.92,14.016,-322.669,-1.56505,111.084,95.5815,255.777,1.54763,-2.58377,3.09301,-409.127,-75.0286,152.025,-187.471,286.49,-7.57538,129.874,63.4183,300.921,-0.016313,-5.01107,1.49175,-105.665,8.90577,371.524,213.433,287.204,0.62162,163.422,90.6265,269.813
15.38,-0.363934,-1.54904,2.75144,-784.161,19.502,-1807.31,14.016,-322.669,-1.56505,119.379,97.5348,256.779,1.70531,-2.03408,3.80761,-268.035,-179.171,109.891,-187.471,286.49,-7.57538,118.112,65.8739,309.975,0.326705,-5.38453,0.63539,-230.108,3.45139,308.115,213.433,287.204,0.62162,173.27,62.7886,273.472
15.39,-0.552866,-1.17754,1.77783,-728.768,-149.226,-1888.01,14.016,-322.669,-1.56505,123.518,107.275,244.85,1.85736,-1.40594,3.25064,-472.653,-109.628,145.273,-187.471,286.49,-7.57538,113.389,60.2571,322.876,-0.0133787,-4.92844,1.25688,-116.333,-17.0401,253.593,213.433,287.204,0.62162,165.693,90.6099,269.844
15.4,-0.416207,-1.31223,2.21637,-854.58,-338.71,-1911.33,14.016,-322.669,-1.56505,120.628,100.636,252.402,1.89551,-1.91575,2.61469,-213.948,-145.843,147.692,-187.471,286.49,-7.57538,126.23,54.0599,314.696,0.69796,-5.05279,0.796342,-61.2624,-12.0259,437.352,213.433,287.204,0.62162,171.044,48.7668,277.865
15.41,-0.395393,-1.31131,1.68892,-732.724,-298.16,-1912.17,14.016,-322.669,-1.56505,127.826,103.176,253.221,1.78347,-2.3084,3.56886,-362.532,-140.002,95.1518,-187.471,286.49,-7.57538,122.895,63.4473,307.69,0.0647239,-5.09373,1.64941,-46.2836,160.404,346.422,213.433,287.204,0.62162,162.057,87.7528,270.728
15.42,-0.415668,-1.13239,2.04174,-833.952,-254.039,-1886.44,14.016,-322.669,-1.56505,119.014,101.507,249.843,1.89859,-2.03343,3.25048,-601.681,-217.08,115.322,-187.471,286.49,-7.57538,122.029,59.711,313.036,0.154522,-4.84565,1.10237,-145.116,-58.3927,330.405,213.433,287.204,0.62162,167.184,82.0207,271.826
15.43,-0.663678,-1.27428,2.3971,-628.016,-191.439,-1820.37,14.016,-322.669,-1.56505,117.995,105.476,242.488,1.74114,-2.15163,2.93324,-322.038,-172.723,123.868,-187.471,286.49,-7.57538,126.261,59.3071,308.98,0.0649127,-5.46656,1.64976,-63.2601,-28.9163,458.016,213.433,287.204,0.62162,163.207,87.7468,270.68
15.44,-0.326138,-1.29007,1.69023,-746.682,-234.854,-1894.45,14.016,-322.669,-1.56505,127.353,100.921,255.813,1.38818,-1.60364,3.17315,-340.648,-57.6055,77.7989,-187.471,286.49,-7.57538,116.811,66.3717,310.881,-0.288799,-5.17824,0.0794508,-18.471,21.132,353.574,213.433,287.204,0.62162,179.121,164.618,266.808
15.45,-0.364975,-1.1856,2.74682,-682.588,-108.447,-1863.3,14.016,-322.669,-1.56505,113.346,97.5687,252.89,1.62366,-1.72054,3.25163,-172.401,-43.4916,31.234,-187.471,286.49,-7.57538,117.885,63.4653,313.341,-0.154482,-5.38294,2.58623,-152.141,-54.8029,335.019,213.433,287.204,0.62162,154.338,93.4184,268.356
15.46,-0.417424,-1.13024,1.60067,-772.005,-191.827,-1912.94,14.016,-322.669,-1.56505,125.226,104.616,249.73,2.02002,-2.54297,3.80629,-454.129,-144.244,230.981,-187.471,286.49,-7.57538,123.747,62.0449,308.462,0.386699,-5.05141,2.43623,-168.698,-94.7465,270.897,213.433,287.204,0.62162,154.253,80.9808,274.378
15.47,-0.484345,-1.1334,2.12637,-591.015,-299.482,-1933.97,14.016,-322.669,-1.56505,118.058,102.832,246.861,2.1401,-2.1503,4.75948,-497.488,-133.243,11.8364,-187.471,286.49,-7.57538,114.313,65.7889,314.864,0.304691,-5.0101,2.35687,34.907,89.765,394.053,213.433,287.204,0.62162,154.807,82.6338,273.48
15.48,-0.505032,-1.38319,2.48067,-780.164,-212.655,-1904.28,14.016,-322.669,-1.56505,119.143,101.507,249.942,2.0565,-1.95445,3.64718,-487.01,-6.5916,85.728,-187.471,286.49,-7.57538,118.186,60.5831,316.458,-0.30885,-4.76253,1.64436,30.1136,-13.2722,364.966,213.433,287.204,0.62162,160.952,100.638,266.29
15.49,-0.597337,-1.20161,2.04361,-791.613,-189.995,-1852.56,14.016,-322.669,-1.56505,120.455,106.293,243.567,1.97652,-1.83703,3.32962,-448.408,-177.08,58.5811,-187.471,286.49,-7.57538,118.887,59.306,317.095,0.245585,-5.13617,0.477574,-96.2541,24.3593,451.694,213.433,287.204,0.62162,174.688,62.7863,272.737
15.5,-0.413468,-1.15949,2.13024,-636.016,-87.8087,-1880.82,14.016,-322.669,-1.56505,118.56,100.984,250.374,2.01315,-1.99381,2.61419,-281.54,-152.408,195.733,-187.471,286.49,-7.57538,127.332,52.4007,315.276,-0.098321,-4.96976,1.41239,6.09047,-30.6317,339.447,213.433,287.204,0.62162,164.135,93.9821,268.867
15.51,-0.54501,-1.14005,3.35571,-633.694,-45.9521,-1962.39,14.016,-322.669,-1.56505,108.764,99.225,244.449,2.17448,-2.0325,3.72616,-538.255,-231.657,67.2989,-187.471,286.49,-7.57538,118.611,59.7335,316.933,-0.0557764,-5.09409,1.33477,-139.533,-41.0945,300.672,213.433,287.204,0.62162,165.317,92.3928,269.373
,,,,314.64,,,,,,,,,,,,10.0723,,,,,,,,,,,,338.467,,,,,,,,
