time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.135,0.00483637,0.00580496,0.0253443,0.0109663,0.0020064,-0.0542028,-0.0280963,0.00780692,0.0211195,0.00758003,-0.0861601,0.00488529
0.136,0.00402206,-0.0113315,0.0740344,0.00688705,-0.00142787,0.0435884,0.0146197,0.0512601,0.0111781,0.0102135,-0.0721564,0.0136533
0.137,0.000210923,-0.0313014,0.0428161,0.00368101,-0.0103689,0.0387994,0.0364286,0.0538411,0.00735299,0.00891508,-0.126778,0.0142216
0.138,0.00622306,-0.0239155,-0.0210794,-0.0035615,-0.019934,0.0434631,0.0226861,0.0824115,0.000475664,0.00276728,0.00268839,0.0120763
0.139,0.00863119,-0.0129902,-0.07013,-0.00937523,-0.0319489,0.0398918,0.0167203,0.0499917,0.000600145,0.000309344,0.0938263,0.0142222
0.14,0.00407634,-0.016227,-0.0751167,-0.0208054,-0.0177108,-0.0384502,0.0108817,-0.0327707,-0.00388869,-0.00121321,0.06491,0.00904145
0.141,0.00567599,-0.0140856,-0.0632514,-0.0314634,0.00998962,0.030286,-0.00431877,-0.0246286,-0.0163655,-0.00394493,0.0658205,-0.00166184
0.142,-0.00305769,-0.0135689,-0.058659,-0.0328135,0.0322643,-0.0267504,0.00526556,0.00203945,-0.0270783,-0.00514668,-0.0770838,-0.0127302
0.143,-0.00626474,-0.011906,-0.0524706,-0.0199677,0.0329679,-0.0774317,0.0200673,-0.00347013,-0.020774,-0.0075707,-0.081517,-0.0180894
0.144,-0.00517457,-0.00448831,-0.00557498,-0.0130487,0.0276811,-0.0671313,0.013801,-0.0238004,-0.0105706,-0.00389557,-0.0469571,-0.0156277
0.145,-0.00406612,0.00536308,0.0222811,-0.00653259,0.00145205,-0.0437347,-0.00228772,-0.038842,0.00659809,8.02E-05,0.0177865,-0.00505624
0.146,-0.0032484,0.00639448,0.0317824,0.00328065,0.00950879,0.0846724,-0.0224511,-0.0446486,0.0209848,-0.00510194,0.0230508,-0.00622177
0.147,0.000633864,0.012986,0.0455792,0.0136849,-0.00126591,0.115205,-0.0149996,-0.0241334,-4.84E-05,-0.00265356,0.029018,-0.00570147
0.148,0.0054438,0.0138784,0.0576176,0.0262445,-0.024176,0.0436262,-0.0245318,0.00959523,-0.00827076,0.00132673,0.0180394,-0.0123472
0.149,0.0130111,0.0252727,0.0499186,0.0324456,-0.0183423,-0.0482786,-0.0379564,0.0300108,-0.00641867,0.00318263,0.0945235,-0.0157801
0.15,0.00715701,0.0416926,-0.0135272,0.027729,0.0073766,-0.0485287,-0.0476613,0.010585,-0.00455068,0.00261462,0.0674414,-0.00714145
0.151,0.00191099,0.0384212,-0.0784105,0.0157611,0.0120837,-0.0163428,-0.0454051,-0.00258487,-0.00783929,0.000542784,0.000253603,-0.00442254
0.152,-0.00792696,0.0163592,-0.0763765,0.0117919,0.00981446,0.0360736,-0.0326896,-0.0238329,0.0081483,0.0024638,-0.0240737,-0.00119551
0.153,-0.00680511,0.00416249,-0.00984618,0.00359568,0.0164306,0.008019,-0.0189297,0.00117385,0.0232891,0.00685407,-0.0211558,-0.00201652
0.154,-0.00510992,-0.00889137,0.0467625,-0.00824134,0.0169643,-9.88E-05,0.00142972,0.0834345,0.0131835,0.00547429,0.000111424,-0.00167452
0.155,-0.00620548,-0.00728214,0.0507774,-0.0243545,0.0254317,0.0147692,0.0336472,0.116442,0.0013383,0.00412091,0.0110023,0.00229573
0.156,-0.00521285,-0.00112302,0.0348923,-0.0258427,0.0109779,0.0166043,0.0710757,0.0797153,0.000267325,0.00034786,-0.0391784,0.00259396
0.157,3.14E-06,-0.0160883,0.0284228,-0.0188199,-0.0282682,0.0188208,0.0557802,0.0476397,-0.00589983,-0.00249424,-0.0473097,0.00229543
0.158,0.002119,-0.0360377,0.0570012,-0.015492,-0.0435189,-0.00484776,0.049429,-0.0238503,-0.0022102,-0.00441205,-0.0250052,-0.00407055
0.159,-0.000389723,-0.0564175,0.0363746,-0.00150408,-0.0457909,-0.00834583,0.0410279,-0.0900297,0.00431745,-0.00663185,-0.00949576,-0.00244342
0.16,-0.00355428,-0.0226072,-0.0206834,0.0042405,-0.0222784,-0.00787525,0.0253553,-0.111045,0.0155147,-0.00152758,0.00503191,0.00292724
0.161,-0.00126937,0.00864246,-0.0351865,0.00206714,-0.0373659,-0.00437601,-0.00862845,-0.0805771,0.0225286,0.00113371,-0.0699013,-0.000447476
0.162,-0.000856748,-0.00628454,-0.0352635,0.00389754,-0.0144275,0.00274113,-0.058544,0.0532109,0.0140579,-0.00169984,-0.111881,0.00118895
0.163,-0.00597494,0.00191653,-0.0343804,0.00822376,0.0267387,0.00155478,-0.0640209,0.102916,0.0007655,-0.000567264,-0.0378311,0.0151834
0.164,-0.00502207,0.0228981,-0.0417123,0.00773691,0.0147636,-0.00185066,-0.0333328,-0.0660758,-0.0140156,0.00178546,0.0131887,0.0198876
0.165,-0.00195836,0.0109085,-0.0221643,0.00824732,0.0137736,-0.0105461,-0.0333217,-0.085149,-0.0260373,0.00505368,0.198465,0.0253854
0.166,0.00139424,0.0019783,0.0123774,0.0103731,0.0115919,-0.0276002,-0.0218581,-0.035209,-0.0347064,0.00221781,0.203449,0.0313744
0.167,0.00351992,0.00802299,0.0231791,0.00679314,0.0143449,-0.0286083,0.0132955,-0.0297874,-0.0278207,0.0030416,0.164272,0.0207538
