Frame number,403
First frame,1
Point frequency,100
Analog frequency,1000

Time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
s,V,V,V,V,V,V,V,V,V,V,V,V
0.071,-0.00067058,-0.000477596,0.00210946,0.00852062,-0.00724883,-0.00136936,0.0337417,0.0263317,-0.00348969,-0.00180972,0.00755623,-0.0054602
0.072,0.000628688,-0.00469927,0.00117557,0.0217338,-0.0101242,-0.00107426,-0.0254326,0.0512901,-0.00707564,-0.001326,0.00375796,-0.000446472
0.073,-0.000806011,-0.000386199,0.00298816,0.0302675,0.00612919,0.0059907,-0.0629205,0.0671044,-0.0192108,-0.00114118,0.000323919,0.00361886
0.074,-0.000395272,-0.000968323,-8.29091e-005,0.0210319,0.00430045,0.0155287,-0.054365,0.0539477,-0.0237201,-0.00278555,0.0128278,0.00247944
0.075,0.00216786,-0.00583626,-0.0010199,0.00717041,0.0063832,0.015915,-0.0699913,0.00386671,-0.0111341,0.00167201,0.0144204,0.00683171
0.076,-0.000134095,-0.00430836,-0.000434838,-0.000624764,0.0169731,-0.00234485,-0.0298452,-0.0346541,0.00300063,-0.00333569,0.0057137,0.00448159
0.077,0.00368655,-0.000960083,0.000450028,0.0214555,0.00617576,0.00862345,0.0444278,-0.0195441,0.00497413,-0.00224681,0.0028786,0.00367957
0.078,0.00264369,0.000855575,-0.00111324,0.0416719,-0.0247789,-0.0116479,0.10586,0.0195569,0.00945885,-0.000861296,-0.00324774,-0.0102144
0.079,0.00284009,-0.00312897,0.000977767,0.0389549,-0.03163,-0.0149824,0.112346,-0.00680076,0.022274,-0.00101076,0.000753798,-0.0167444
0.08,0.00274751,-0.000395856,-0.000907584,0.0245673,-0.0229045,-0.0178979,0.0559188,-0.0305917,0.0184095,-0.00116909,0.00785496,0.00424403
0.081,-0.00160505,0.00173659,-0.00188741,-0.0122179,0.0179074,0.00185229,-0.0406103,-0.0613008,0.0155715,0.00202139,0.00156598,0.0140088
0.082,-0.00045626,0.00357967,0.00169974,0.00056635,0.030111,-0.0055021,-0.123321,-0.0543799,0.0180289,0.00398367,0.00110142,0.0180585
